--- Startup times for process: Primary (or UI client) ---

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
134.054  000.351  000.072: require('nvim-treesitter.configs')
134.055  000.408  000.057: require('nvim-treesitter.info')
134.137  000.082  000.082: require('nvim-treesitter.shell_command_selectors')
134.162  001.137  000.102: require('nvim-treesitter.install')
134.220  000.057  000.057: require('nvim-treesitter.statusline')
134.286  000.065  000.065: require('nvim-treesitter.query_predicates')
134.287  001.535  000.276: require('nvim-treesitter')
134.742  002.012  000.477: sourcing /Users/mattjennings/.local/share/nvim/lazy/nvim-treesitter/plugin/nvim-treesitter.lua
134.744  002.075  000.063: sourcing nvim_exec2() called at BufNewFile Autocommands for "*":0
134.749  000.001  000.001: sourcing nvim_exec2() called at BufNewFile Autocommands for "*":0
134.754  000.001  000.001: sourcing nvim_exec2() called at BufNewFile Autocommands for "*":0
135.662  000.066  000.066: require('nvim-treesitter.highlight')
137.130  000.198  000.198: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/autoload/javaformat.vim
137.285  000.832  000.634: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/ftplugin/java.vim
138.096  000.206  000.206: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/indent/java.vim
139.069  000.141  000.141: require('vim.lsp.client')
139.237  000.091  000.091: require('vim._system')
143.413  000.099  000.099: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/syntax/dtd.vim
143.446  000.311  000.212: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/syntax/xml.vim
145.961  002.931  002.620: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/syntax/html.vim
146.521  000.094  000.094: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/syntax/dtd.vim
146.551  000.284  000.190: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/syntax/xml.vim
148.999  002.818  002.534: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/syntax/html.vim
149.245  003.152  000.335: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/syntax/markdown.vim
152.343  010.239  004.156: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/syntax/java.vim
160.242  000.226  000.226: require('vim.treesitter.highlighter')
167.730  000.206  000.206: require('editorconfig')
168.773  053.825: reading stdin
168.799  000.026: opening buffers
168.841  000.042: BufEnter autocommands
168.842  000.001: editing files in windows
168.940  000.098: VimEnter autocommands
168.941  000.001: before starting main loop
169.154  000.212: first screen update
169.155  000.001: --- NVIM STARTED ---

--- Startup times for process: Primary (or UI client) ---

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.000  000.000: --- NVIM STARTING ---
000.115  000.114: event init
000.547  000.432: early init
001.101  000.555: locale set
001.143  000.041: init first window
001.870  000.728: inits 1
001.893  000.023: window checked
002.156  000.263: parsing arguments
002.932  000.047  000.047: require('vim.shared')
003.041  000.037  000.037: require('vim.inspect')
003.098  000.037  000.037: require('vim._options')
003.101  000.165  000.091: require('vim._editor')
003.103  000.251  000.039: require('vim._init_packages')
003.106  000.699: init lua interpreter
005.436  002.329: expanding arguments
005.452  000.016: inits 2
005.792  000.341: init highlight
005.819  000.026: clear screen
005.971  000.027  000.027: require('vim.keymap')
007.202  000.179  000.179: sourcing nvim_exec2()
007.381  001.559  001.353: require('vim._defaults')
007.382  000.004: init default mappings & autocommands
008.388  000.319  000.319: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/ftplugin.vim
008.713  000.232  000.232: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/indent.vim
010.170  001.245  001.245: require('keymaps')
011.350  000.909  000.909: require('lazy')
011.382  000.016  000.016: require('ffi')
011.440  000.038  000.038: require('vim.fs')
011.843  000.401  000.401: require('vim.uri')
011.856  000.472  000.034: require('vim.loader')
012.470  000.590  000.590: require('lazy.stats')
013.390  000.870  000.870: require('lazy.core.util')
013.626  000.234  000.234: require('lazy.core.config')
014.128  000.186  000.186: require('lazy.core.handler')
014.883  000.286  000.286: require('lazy.pkg')
014.887  000.527  000.241: require('lazy.core.meta')
014.894  000.763  000.236: require('lazy.core.plugin')
014.904  001.276  000.327: require('lazy.core.loader')
016.794  000.409  000.409: require('lazy.async')
017.258  000.236  000.236: require('lazy.manage.process')
017.467  000.207  000.207: require('lazy.terminal')
017.472  000.676  000.232: require('lazy.manage.task')
017.475  001.653  000.568: require('lazy.manage.runner')
017.478  002.071  000.419: require('lazy.manage')
017.495  002.467  000.396: require('lazy.view.commands')
017.702  000.190  000.190: require('lazy.core.fragments')
020.574  000.194  000.194: require('lazy.core.handler.keys')
020.881  000.146  000.146: require('lazy.core.handler.event')
020.883  000.306  000.160: require('lazy.core.handler.ft')
021.015  000.129  000.129: require('lazy.core.handler.cmd')
021.844  000.167  000.167: sourcing nvim_exec2() called at /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/filetype.lua:0
021.847  000.385  000.218: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/filetype.lua
021.849  000.446  000.061: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
021.950  000.002  000.002: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
021.957  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
023.389  000.257  000.257: sourcing /Users/mattjennings/.local/share/nvim/lazy/everforest/autoload/everforest.vim
030.137  007.237  006.980: sourcing /Users/mattjennings/.local/share/nvim/lazy/everforest/colors/everforest.vim
031.143  000.887  000.887: sourcing /Users/mattjennings/.local/share/nvim/lazy/fzf/plugin/fzf.vim
031.145  000.938  000.051: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
031.151  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
031.173  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
031.367  000.002  000.002: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
031.423  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
032.084  000.329  000.329: sourcing /Users/mattjennings/.local/share/nvim/lazy/copilot.vim/plugin/copilot.vim
032.087  000.381  000.052: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
032.091  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
032.097  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
032.448  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
032.494  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
032.664  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
032.668  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
032.827  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
032.832  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
033.001  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
033.005  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
034.853  001.374  001.374: require('vim.filetype')
036.612  000.491  000.491: require('luasnip.util.types')
036.615  000.689  000.198: require('luasnip.util.ext_opts')
037.141  000.162  000.162: require('luasnip.util.lazy_table')
037.391  000.248  000.248: require('luasnip.extras.filetype_functions')
037.397  000.661  000.250: require('luasnip.default_config')
037.399  000.783  000.122: require('luasnip.session')
037.401  002.466  000.995: require('luasnip.config')
038.332  000.263  000.263: require('luasnip.util.vimversion')
038.336  000.576  000.313: require('luasnip.util.util')
038.879  000.228  000.228: require('luasnip.nodes.key_indexer')
039.057  000.176  000.176: require('luasnip.util.feedkeys')
039.060  000.723  000.319: require('luasnip.nodes.util')
039.575  000.121  000.121: require('luasnip.session.snippet_collection.source')
039.695  000.119  000.119: require('luasnip.util.table')
039.823  000.127  000.127: require('luasnip.util.auto_table')
039.827  000.767  000.400: require('luasnip.session.snippet_collection')
040.147  000.102  000.102: require('luasnip.util.select')
040.261  000.114  000.114: require('luasnip.util.time')
040.686  000.753  000.537: require('luasnip.util._builtin_vars')
040.735  000.907  000.154: require('luasnip.util.environ')
040.843  000.107  000.107: require('luasnip.util.extend_decorator')
041.082  000.128  000.128: require('luasnip.util.path')
041.431  000.146  000.146: require('luasnip.util.log')
041.471  000.388  000.242: require('luasnip.loaders.util')
041.577  000.003  000.003: require('vim.F')
041.580  000.108  000.105: require('luasnip.loaders.data')
041.819  000.237  000.237: require('luasnip.loaders.fs_watchers')
041.821  000.977  000.115: require('luasnip.loaders')
041.832  004.428  000.371: require('luasnip')
041.908  008.627  000.359: sourcing /Users/mattjennings/.local/share/nvim/lazy/LuaSnip/plugin/luasnip.lua
041.911  008.677  000.050: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
042.078  000.119  000.119: sourcing /Users/mattjennings/.local/share/nvim/lazy/LuaSnip/plugin/luasnip.vim
042.080  000.164  000.045: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
042.084  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
042.091  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
042.127  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
042.132  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
042.655  000.353  000.353: require('cmp.utils.api')
042.844  000.096  000.096: require('cmp.types.cmp')
043.043  000.100  000.100: require('cmp.utils.misc')
043.052  000.207  000.108: require('cmp.types.lsp')
043.151  000.097  000.097: require('cmp.types.vim')
043.152  000.496  000.095: require('cmp.types')
043.253  000.100  000.100: require('cmp.utils.highlight')
043.487  000.099  000.099: require('cmp.utils.debug')
043.491  000.203  000.105: require('cmp.utils.autocmd')
043.697  000.004  000.004: sourcing nvim_exec2() called at /Users/mattjennings/.local/share/nvim/lazy/nvim-cmp/plugin/cmp.lua:0
043.698  001.468  000.311: sourcing /Users/mattjennings/.local/share/nvim/lazy/nvim-cmp/plugin/cmp.lua
043.701  001.510  000.042: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
043.704  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
043.710  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
044.465  000.140  000.140: require('cmp.utils.char')
044.470  000.268  000.128: require('cmp.utils.str')
044.797  000.108  000.108: require('cmp.utils.buffer')
044.802  000.231  000.123: require('cmp.utils.keymap')
044.804  000.333  000.102: require('cmp.utils.feedkeys')
045.156  000.125  000.125: require('cmp.config.mapping')
045.291  000.134  000.134: require('cmp.utils.cache')
045.523  000.123  000.123: require('cmp.config.compare')
045.524  000.231  000.108: require('cmp.config.default')
045.541  000.628  000.138: require('cmp.config')
045.548  000.744  000.116: require('cmp.utils.async')
045.778  000.123  000.123: require('cmp.utils.pattern')
045.780  000.231  000.108: require('cmp.context')
046.683  000.412  000.412: require('cmp.utils.snippet')
046.788  000.103  000.103: require('cmp.matcher')
046.793  000.837  000.322: require('cmp.entry')
046.797  001.016  000.179: require('cmp.source')
047.039  000.137  000.137: require('cmp.utils.event')
047.335  000.091  000.091: require('cmp.utils.options')
047.338  000.199  000.107: require('cmp.utils.window')
047.340  000.300  000.101: require('cmp.view.docs_view')
047.559  000.218  000.218: require('cmp.view.custom_entries_view')
047.674  000.115  000.115: require('cmp.view.wildmenu_entries_view')
047.775  000.100  000.100: require('cmp.view.native_entries_view')
047.885  000.109  000.109: require('cmp.view.ghost_text_view')
047.891  001.092  000.114: require('cmp.view')
048.418  004.447  000.763: require('cmp.core')
048.593  000.117  000.117: require('cmp.config.sources')
048.697  000.102  000.102: require('cmp.config.window')
048.761  005.048  000.381: require('cmp')
049.626  000.216  000.216: sourcing /Users/mattjennings/.local/share/nvim/lazy/ranger.vim/plugin/ranger.vim
049.628  000.260  000.044: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
049.632  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
049.637  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
050.547  000.605  000.605: sourcing /Users/mattjennings/.local/share/nvim/lazy/fzf.vim/plugin/fzf.vim
050.549  000.645  000.040: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
050.554  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
050.561  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
051.246  000.135  000.135: sourcing /Users/mattjennings/.local/share/nvim/lazy/plenary.nvim/plugin/plenary.vim
051.248  000.177  000.043: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
051.251  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
051.256  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
052.806  000.135  000.135: require('vim.treesitter.language')
052.955  000.146  000.146: require('vim.func')
053.208  000.251  000.251: require('vim.func._memoize')
053.221  000.786  000.254: require('vim.treesitter.query')
053.311  000.089  000.089: require('vim.treesitter._range')
053.319  001.335  000.459: require('vim.treesitter.languagetree')
053.322  001.802  000.467: require('vim.treesitter')
053.326  002.002  000.200: sourcing /Users/mattjennings/.local/share/nvim/lazy/CopilotChat.nvim/plugin/CopilotChat.lua
053.328  002.042  000.040: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
053.332  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
053.337  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
054.299  000.085  000.085: require('plenary.tbl')
054.302  000.173  000.088: require('plenary.vararg.rotate')
054.303  000.260  000.087: require('plenary.vararg')
054.469  000.166  000.166: require('plenary.errors')
054.558  000.087  000.087: require('plenary.functional')
054.560  000.607  000.093: require('plenary.async.async')
054.908  000.086  000.086: require('plenary.async.structs')
054.911  000.179  000.094: require('plenary.async.control')
054.915  000.269  000.090: require('plenary.async.util')
054.916  000.355  000.086: require('plenary.async.tests')
054.917  001.059  000.097: require('plenary.async')
055.307  000.091  000.091: require('plenary.bit')
055.326  000.310  000.219: require('plenary.path')
055.386  000.468  000.158: require('plenary.log')
055.923  000.088  000.088: require('CopilotChat.notify')
056.493  000.114  000.114: require('plenary.compat')
056.499  000.299  000.184: require('plenary.job')
056.504  000.399  000.101: require('plenary.curl')
057.660  001.155  001.155: require('plenary.scandir')
058.862  001.200  001.200: require('plenary.filetype')
058.889  002.965  000.210: require('CopilotChat.utils')
059.448  003.706  000.654: require('CopilotChat.tiktoken')
059.455  003.892  000.186: require('CopilotChat.client')
059.458  004.071  000.179: require('CopilotChat.context')
059.473  006.094  000.496: require('CopilotChat')
059.938  000.263  000.263: require('CopilotChat.select')
060.460  000.205  000.205: require('vim.version')
062.590  002.646  002.441: require('CopilotChat.config.providers')
062.810  000.219  000.219: require('CopilotChat.config.contexts')
062.919  000.108  000.108: require('CopilotChat.config.prompts')
063.033  000.113  000.113: require('CopilotChat.config.mappings')
063.034  003.560  000.212: require('CopilotChat.config')
063.448  000.100  000.100: require('CopilotChat.ui.overlay')
063.534  000.085  000.085: require('CopilotChat.ui.spinner')
063.538  000.300  000.116: require('CopilotChat.ui.chat')
063.828  000.002  000.002: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
063.832  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
065.472  000.167  000.167: require('mason-core.functional.data')
065.704  000.230  000.230: require('mason-core.functional.function')
065.985  000.278  000.278: require('mason-core.functional.list')
066.090  000.090  000.090: require('mason-core.functional.relation')
066.176  000.084  000.084: require('mason-core.functional.logic')
066.357  000.179  000.179: require('mason-core.functional.number')
066.454  000.095  000.095: require('mason-core.functional.string')
066.537  000.080  000.080: require('mason-core.functional.table')
066.702  000.163  000.163: require('mason-core.functional.type')
066.703  001.532  000.167: require('mason-core.functional')
066.858  000.153  000.153: require('mason-core.path')
067.055  000.196  000.196: require('mason.settings')
067.098  002.109  000.227: require('mason-core.log')
067.100  002.277  000.168: require('mason-core.EventEmitter')
067.653  000.132  000.132: require('mason-core.platform')
067.655  000.555  000.423: require('mason-core.installer.InstallLocation')
067.874  000.218  000.218: require('mason-registry.sources')
067.877  003.232  000.181: require('mason-registry')
067.956  000.078  000.078: require('mason.version')
067.960  003.733  000.423: require('mason-tool-installer')
067.968  003.904  000.171: sourcing /Users/mattjennings/.local/share/nvim/lazy/mason-tool-installer.nvim/plugin/mason-tool-installer.lua
067.970  003.945  000.041: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
067.975  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
067.980  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
068.002  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
068.006  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
068.087  000.079  000.079: require('mason')
068.248  000.079  000.079: require('mason-lspconfig.settings')
068.249  000.161  000.083: require('mason-lspconfig')
068.490  000.180  000.180: require('mason.api.command')
068.720  000.222  000.222: require('mason-core.async')
068.888  000.085  000.085: require('mason-core.async.control')
068.972  000.083  000.083: require('mason-core.result')
069.210  000.080  000.080: require('mason-core.async.uv')
069.213  000.240  000.161: require('mason-core.fs')
069.220  000.499  000.091: require('mason-registry.installer')
069.906  000.164  000.164: require('mason-core.optional')
070.265  000.115  000.115: require('mason-core.process')
070.591  000.325  000.325: require('mason-core.spawn')
070.592  000.566  000.126: require('mason-core.installer.managers.powershell')
070.594  000.687  000.121: require('mason-core.fetch')
070.674  000.079  000.079: require('mason-core.providers')
071.114  000.187  000.187: require('mason-core.purl')
071.118  000.278  000.091: require('mason-core.package.AbstractPackage')
072.312  000.222  000.222: require('mason-core.installer.compiler.expr')
072.317  000.343  000.121: require('mason-core.installer.compiler.link')
073.323  000.095  000.095: require('mason-core.installer.context.InstallContextCwd')
073.411  000.086  000.086: require('mason-core.installer.context.InstallContextFs')
073.493  000.082  000.082: require('mason-core.installer.context.InstallContextSpawn')
073.579  000.085  000.085: require('mason-core.receipt')
073.590  000.852  000.504: require('mason-core.installer.context')
073.591  001.057  000.205: require('mason-core.installer')
073.598  001.161  000.104: require('mason-core.installer.managers.std')
073.600  001.282  000.122: require('mason-core.installer.compiler.schemas')
073.684  000.083  000.083: require('mason-core.installer.compiler.util')
073.689  002.393  000.685: require('mason-core.installer.compiler')
073.779  000.088  000.088: require('mason-core.installer.linker')
073.781  002.662  000.180: require('mason-core.installer.InstallRunner')
073.867  000.084  000.084: require('mason-core.installer.UninstallRunner')
073.870  003.115  000.091: require('mason-core.package')
073.871  003.196  000.081: require('mason-registry.sources.util')
073.875  004.226  000.100: require('mason-registry.sources.github')
077.215  000.096  000.096: require('mason-lspconfig.mappings')
077.216  000.187  000.091: require('mason-lspconfig.features.automatic_enable')
081.135  000.224  000.224: require('vim.lsp.log')
082.135  000.998  000.998: require('vim.lsp.protocol')
082.791  000.652  000.652: require('vim.lsp.util')
083.120  000.098  000.098: require('vim.lsp.sync')
083.123  000.323  000.225: require('vim.lsp._changetracking')
083.422  000.092  000.092: require('vim.lsp._transport')
083.430  000.306  000.214: require('vim.lsp.rpc')
083.473  002.868  000.365: require('vim.lsp')
110.430  000.141  000.141: require('mason-lspconfig.notify')
110.452  000.451  000.310: require('mason-lspconfig.api.command')
110.932  000.005  000.005: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
110.964  000.001  000.001: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
111.309  000.229  000.229: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/plugin/editorconfig.lua
111.311  000.273  000.044: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
111.603  000.237  000.237: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/plugin/gzip.vim
111.605  000.284  000.047: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
111.772  000.128  000.128: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/plugin/man.lua
111.774  000.164  000.037: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
112.653  000.290  000.290: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/pack/dist/opt/matchit/plugin/matchit.vim
112.663  000.850  000.560: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/plugin/matchit.vim
112.664  000.888  000.038: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
112.929  000.227  000.227: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/plugin/matchparen.vim
112.930  000.263  000.036: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
113.722  000.258  000.258: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/pack/dist/opt/netrw/plugin/netrwPlugin.vim
113.732  000.761  000.503: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/plugin/netrwPlugin.vim
113.733  000.801  000.039: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
113.938  000.155  000.155: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/plugin/osc52.lua
113.940  000.202  000.047: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
114.161  000.179  000.179: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/plugin/rplugin.vim
114.163  000.220  000.041: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
114.325  000.120  000.120: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/plugin/shada.vim
114.326  000.161  000.042: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
114.843  000.464  000.464: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/plugin/spellfile.vim
114.845  000.507  000.043: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
115.002  000.070  000.070: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/plugin/tarPlugin.vim
115.004  000.121  000.051: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
115.201  000.150  000.150: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/plugin/tohtml.lua
115.203  000.196  000.046: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
115.274  000.028  000.028: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/plugin/tutor.vim
115.275  000.070  000.043: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
115.397  000.077  000.077: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/plugin/zipPlugin.vim
115.398  000.121  000.044: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
116.077  000.435  000.435: require('cmp_luasnip')
116.137  000.596  000.160: sourcing /Users/mattjennings/.local/share/nvim/lazy/cmp_luasnip/after/plugin/cmp_luasnip.lua
116.139  000.638  000.043: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
116.381  000.120  000.120: require('cmp_cmdline')
116.391  000.182  000.062: sourcing /Users/mattjennings/.local/share/nvim/lazy/cmp-cmdline/after/plugin/cmp_cmdline.lua
116.393  000.225  000.043: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
116.654  000.116  000.116: require('cmp_path')
116.663  000.171  000.054: sourcing /Users/mattjennings/.local/share/nvim/lazy/cmp-path/after/plugin/cmp_path.lua
116.665  000.214  000.044: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
117.179  000.080  000.080: require('cmp_buffer.timer')
117.182  000.170  000.090: require('cmp_buffer.buffer')
117.183  000.257  000.087: require('cmp_buffer.source')
117.184  000.341  000.084: require('cmp_buffer')
117.192  000.401  000.060: sourcing /Users/mattjennings/.local/share/nvim/lazy/cmp-buffer/after/plugin/cmp_buffer.lua
117.193  000.442  000.042: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
117.546  000.082  000.082: require('cmp_nvim_lsp.source')
117.547  000.171  000.089: require('cmp_nvim_lsp')
117.552  000.232  000.061: sourcing /Users/mattjennings/.local/share/nvim/lazy/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
117.578  000.315  000.083: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
117.637  107.465  043.364: require('config.lazy')
117.659  000.019  000.019: sourcing nvim_exec2() called at /Users/mattjennings/.config/nvim/init.lua:0
117.682  108.843  000.113: sourcing /Users/mattjennings/.config/nvim/init.lua
117.685  000.909: sourcing vimrc file(s)
117.990  000.026  000.026: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/filetype.lua
118.434  000.133  000.133: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/syntax/synload.vim
118.474  000.397  000.263: sourcing /opt/homebrew/Cellar/neovim/0.11.0/share/nvim/runtime/syntax/syntax.vim
118.481  000.373: inits 3
119.964  001.483: reading ShaDa
120.748  000.354  000.354: require('vim.filetype.detect')
121.880  000.957  000.957: sourcing /Users/mattjennings/.local/share/nvim/lazy/copilot.vim/autoload/copilot.vim
122.075  000.105  000.105: sourcing /Users/mattjennings/.local/share/nvim/lazy/copilot.vim/autoload/copilot/util.vim
122.855  000.095  000.095: require('luasnip.util.directed_graph')
122.942  000.086  000.086: require('luasnip.session.enqueueable_operations')
122.945  000.415  000.234: require('luasnip.loaders.from_lua')
123.787  000.082  000.082: require('luasnip.util.events')
123.794  000.280  000.198: require('luasnip.nodes.node')
124.025  000.230  000.230: require('luasnip.nodes.insertNode')
124.119  000.094  000.094: require('luasnip.nodes.textNode')
124.204  000.083  000.083: require('luasnip.util.mark')
124.285  000.081  000.081: require('luasnip.util.pattern_tokenizer')
124.365  000.078  000.078: require('luasnip.util.dict')
125.078  000.634  000.634: require('luasnip.util.jsregexp')
125.080  000.714  000.080: require('luasnip.nodes.util.trig_engines')
125.149  001.849  000.290: require('luasnip.nodes.snippet')
125.151  001.931  000.081: require('luasnip.nodes.duplicate')
125.152  002.013  000.083: require('luasnip.loaders.snippet_cache')
125.156  002.208  000.195: require('luasnip.loaders.from_snipmate')
125.815  000.107  000.107: require('luasnip.util.parser.neovim_ast')
125.915  000.099  000.099: require('luasnip.util.str')
126.327  000.411  000.411: require('luasnip.util.jsregexp')
126.330  000.725  000.108: require('luasnip.util.parser.ast_utils')
126.433  000.101  000.101: require('luasnip.nodes.functionNode')
126.655  000.222  000.222: require('luasnip.nodes.choiceNode')
126.971  000.315  000.315: require('luasnip.nodes.dynamicNode')
